Date,adj close,Date,Comp,Negative,Neutral,Positive
2014-05-14,16613.970703,2014-05-14,-0.994,0.139,0.766,-0.994
2014-05-15,16446.810547,2014-05-15,-0.9983,0.143,0.787,-0.9983
2014-05-16,16491.310547,2014-05-16,-0.992,0.145,0.744,-0.992
2014-05-17,16498.160156333335,2014-05-17,-0.9943,0.175,0.733,-0.9943
2014-05-18,16505.009765666666,2014-05-18,-0.8451,0.124,0.768,-0.8451
2014-05-19,16511.859375,2014-05-19,-0.9979,0.163,0.753,-0.9979
2014-05-20,16374.30957,2014-05-20,-0.9992,0.196,0.743,-0.9992
2014-05-21,16533.060547,2014-05-21,-0.9988,0.174,0.736,-0.9988
2014-05-22,16543.080078,2014-05-22,0.7552,0.112,0.768,0.7552
2014-05-23,16606.269531,2014-05-23,-0.9988,0.169,0.751,-0.9988
2014-05-24,16623.577148250002,2014-05-24,-0.9925,0.145,0.77,-0.9925
2014-05-25,16640.8847655,2014-05-25,-0.9867,0.175,0.707,-0.9867
2014-05-26,16658.19238275,2014-05-26,-0.986,0.131,0.794,-0.986
2014-05-27,16675.5,2014-05-27,-0.4331,0.096,0.804,-0.4331
2014-05-28,16633.179688,2014-05-28,-0.9964,0.12,0.832,-0.9964
2014-05-29,16698.740234,2014-05-29,-0.9992,0.188,0.726,-0.9992
2014-05-30,16717.169922,2014-05-30,-0.994,0.139,0.771,-0.994
2014-05-31,16725.990234333334,2014-05-31,-0.9974,0.189,0.733,-0.9974
2014-06-01,16734.810546666668,2014-06-01,-0.9706,0.128,0.788,-0.9706
2014-06-02,16743.630859,2014-06-02,-0.9848,0.108,0.812,-0.9848
2014-06-03,16722.339844,2014-06-03,-0.8084,0.105,0.804,-0.8084
2014-06-04,16737.529297,2014-06-04,-0.9953,0.18,0.689,-0.9953
2014-06-05,16836.109375,2014-06-05,-0.9972,0.136,0.789,-0.9972
2014-06-06,16924.279297,2014-06-06,0.9639,0.111,0.764,0.9639
2014-06-07,16930.552734333334,2014-06-07,-0.9972,0.177,0.752,-0.9972
2014-06-08,16936.826171666668,2014-06-08,-0.6818,0.105,0.819,-0.6818
2014-06-09,16943.099609,2014-06-09,-0.9869,0.124,0.787,-0.9869
2014-06-10,16945.919922,2014-06-10,-0.9795,0.129,0.766,-0.9795
2014-06-11,16843.880859,2014-06-11,-0.9968,0.16,0.731,-0.9968
2014-06-12,16734.189453,2014-06-12,-0.9973,0.135,0.809,-0.9973
2014-06-13,16775.740234,2014-06-13,-0.9869,0.15,0.729,-0.9869
2014-06-14,16777.496744666667,2014-06-14,-0.8068,0.137,0.75,-0.8068
2014-06-15,16779.253255333333,2014-06-15,-0.9898,0.167,0.734,-0.9898
2014-06-16,16781.009766,2014-06-16,-0.9929,0.125,0.793,-0.9929
2014-06-17,16808.490234,2014-06-17,-0.9873,0.128,0.775,-0.9873
2014-06-18,16906.619141,2014-06-18,-0.9954,0.142,0.787,-0.9954
2014-06-19,16921.460938,2014-06-19,-0.998,0.152,0.759,-0.998
2014-06-20,16947.080078,2014-06-20,-0.8629,0.111,0.79,-0.8629
2014-06-21,16943.806640666666,2014-06-21,-0.9991,0.233,0.711,-0.9991
2014-06-22,16940.533203333332,2014-06-22,-0.9976,0.213,0.714,-0.9976
2014-06-23,16937.259766,2014-06-23,-0.9368,0.106,0.801,-0.9368
2014-06-24,16818.130859,2014-06-24,-0.9987,0.164,0.758,-0.9987
2014-06-25,16867.509766,2014-06-25,-0.9925,0.123,0.798,-0.9925
2014-06-26,16846.130859,2014-06-26,-0.9981,0.16,0.755,-0.9981
2014-06-27,16851.839844,2014-06-27,-0.9988,0.158,0.754,-0.9988
2014-06-28,16843.426432333334,2014-06-28,-0.9922,0.165,0.736,-0.9922
2014-06-29,16835.013020666665,2014-06-29,-0.7766,0.171,0.684,-0.7766
2014-06-30,16826.599609,2014-06-30,0.9343,0.122,0.75,0.9343
2014-07-01,16956.070312,2014-07-01,-0.9978,0.192,0.683,-0.9978
2014-07-02,16976.240234,2014-07-02,-0.9974,0.15,0.767,-0.9974
2014-07-03,17068.259766,2014-07-03,-0.998,0.163,0.768,-0.998
2014-07-04,17057.247559,2014-07-04,-0.9945,0.171,0.72,-0.9945
2014-07-05,17046.235352,2014-07-05,-0.993,0.138,0.809,-0.993
2014-07-06,17035.223145,2014-07-06,-0.9928,0.187,0.741,-0.9928
2014-07-07,17024.210938,2014-07-07,-0.9961,0.14,0.792,-0.9961
2014-07-08,16906.619141,2014-07-08,-0.993,0.143,0.76,-0.993
2014-07-09,16985.609375,2014-07-09,-0.9952,0.126,0.809,-0.9952
2014-07-10,16915.070312,2014-07-10,-0.9977,0.125,0.816,-0.9977
2014-07-11,16943.810547,2014-07-11,-0.9945,0.132,0.783,-0.9945
2014-07-12,16981.013672,2014-07-12,-0.9986,0.219,0.709,-0.9986
2014-07-13,17018.216797,2014-07-13,-0.7025,0.111,0.789,-0.7025
2014-07-14,17055.419922,2014-07-14,-0.9831,0.115,0.812,-0.9831
2014-07-15,17060.679688,2014-07-15,0.5204,0.09,0.825,0.5204
2014-07-16,17138.199219,2014-07-16,-0.9937,0.143,0.75,-0.9937
2014-07-17,16976.810547,2014-07-17,0.9368,0.088,0.818,0.9368
2014-07-18,17100.179688,2014-07-18,-0.9989,0.178,0.751,-0.9989
2014-07-19,17084.029948333333,2014-07-19,-0.9947,0.163,0.74,-0.9947
2014-07-20,17067.880208666666,2014-07-20,-0.996,0.198,0.71,-0.996
2014-07-21,17051.730469,2014-07-21,-0.5122,0.108,0.795,-0.5122
2014-07-22,17113.539062,2014-07-22,-0.9975,0.161,0.76,-0.9975
2014-07-23,17086.630859,2014-07-23,-0.9553,0.136,0.745,-0.9553
2014-07-24,17083.800781,2014-07-24,-0.9987,0.185,0.701,-0.9987
2014-07-25,16960.570312,2014-07-25,-0.998,0.151,0.771,-0.998
2014-07-26,16967.910155999998,2014-07-26,-0.9951,0.206,0.675,-0.9951
2014-07-27,16975.25,2014-07-27,-0.9894,0.17,0.728,-0.9894
2014-07-28,16982.589844,2014-07-28,-0.868,0.092,0.832,-0.868
2014-07-29,16912.109375,2014-07-29,-0.998,0.201,0.693,-0.998
2014-07-30,16880.359375,2014-07-30,-0.9962,0.156,0.74,-0.9962
2014-07-31,16563.300781,2014-07-31,-0.9928,0.134,0.773,-0.9928
2014-08-01,16493.369141,2014-08-01,0.9577,0.118,0.747,0.9577
2014-08-02,16518.672526333332,2014-08-02,-0.9899,0.156,0.76,-0.9899
2014-08-03,16543.97591166667,2014-08-03,-0.9897,0.156,0.767,-0.9897
2014-08-04,16569.279297,2014-08-04,0.8015,0.126,0.74,0.8015
2014-08-05,16429.470703,2014-08-05,-0.9972,0.15,0.781,-0.9972
2014-08-06,16443.339844,2014-08-06,-0.9995,0.201,0.737,-0.9995
2014-08-07,16368.269531,2014-08-07,-0.9975,0.163,0.753,-0.9975
2014-08-08,16553.929688,2014-08-08,-0.9965,0.16,0.751,-0.9965
2014-08-09,16559.279948333333,2014-08-09,-0.9933,0.173,0.719,-0.9933
2014-08-10,16564.630208666666,2014-08-10,0.9276,0.092,0.796,0.9276
2014-08-11,16569.980469,2014-08-11,-0.9896,0.163,0.73,-0.9896
2014-08-12,16560.539062,2014-08-12,-0.995,0.156,0.748,-0.995
2014-08-13,16651.800781,2014-08-13,-0.9931,0.17,0.716,-0.9931
2014-08-14,16713.580078,2014-08-14,-0.9964,0.167,0.711,-0.9964
2014-08-15,16662.910156,2014-08-15,-0.9975,0.173,0.735,-0.9975
2014-08-16,16721.520182,2014-08-16,-0.9973,0.191,0.73,-0.9973
2014-08-17,16780.130208000002,2014-08-17,-0.9928,0.161,0.784,-0.9928
2014-08-18,16838.740234,2014-08-18,-0.9721,0.092,0.849,-0.9721
2014-08-19,16919.589844,2014-08-19,-0.9982,0.154,0.781,-0.9982
2014-08-20,16979.130859,2014-08-20,-0.9814,0.135,0.755,-0.9814
2014-08-21,17039.490234,2014-08-21,-0.9935,0.139,0.765,-0.9935
2014-08-22,17001.220703,2014-08-22,-0.9787,0.126,0.773,-0.9787
2014-08-23,17026.436848999998,2014-08-23,-0.9902,0.162,0.748,-0.9902
2014-08-24,17051.652995,2014-08-24,-0.993,0.212,0.654,-0.993
2014-08-25,17076.869141,2014-08-25,-0.9554,0.121,0.783,-0.9554
2014-08-26,17106.699219,2014-08-26,-0.9931,0.132,0.782,-0.9931
2014-08-27,17122.009766,2014-08-27,-0.9963,0.169,0.712,-0.9963
2014-08-28,17079.570312,2014-08-28,-0.9788,0.121,0.779,-0.9788
2014-08-29,17098.449219,2014-08-29,-0.9984,0.175,0.76,-0.9984
2014-08-30,17090.727050999998,2014-08-30,-0.9974,0.205,0.697,-0.9974
2014-08-31,17083.004883,2014-08-31,0.9732,0.032,0.889,0.9732
2014-09-01,17075.282715,2014-09-01,-0.8331,0.111,0.791,-0.8331
2014-09-02,17067.560547,2014-09-02,-0.9834,0.109,0.81,-0.9834
2014-09-03,17078.279297,2014-09-03,-0.9222,0.108,0.796,-0.9222
2014-09-04,17069.580078,2014-09-04,-0.9706,0.099,0.821,-0.9706
2014-09-05,17137.359375,2014-09-05,-0.9912,0.124,0.789,-0.9912
2014-09-06,17128.712890666666,2014-09-06,-0.9827,0.155,0.743,-0.9827
2014-09-07,17120.066406333335,2014-09-07,-0.9966,0.185,0.757,-0.9966
2014-09-08,17111.419922,2014-09-08,-0.9498,0.1,0.814,-0.9498
2014-09-09,17013.869141,2014-09-09,-0.9989,0.176,0.746,-0.9989
2014-09-10,17068.710938,2014-09-10,-0.9991,0.195,0.704,-0.9991
2014-09-11,17049.0,2014-09-11,-0.9987,0.181,0.717,-0.9987
2014-09-12,16987.509766,2014-09-12,-0.9958,0.141,0.772,-0.9958
2014-09-13,17002.053385666666,2014-09-13,-0.9986,0.205,0.724,-0.9986
2014-09-14,17016.597005333333,2014-09-14,-0.9875,0.148,0.792,-0.9875
2014-09-15,17031.140625,2014-09-15,-0.996,0.135,0.785,-0.996
2014-09-16,17131.970703,2014-09-16,-0.9942,0.128,0.79,-0.9942
2014-09-17,17156.849609,2014-09-17,-0.9984,0.16,0.756,-0.9984
2014-09-18,17265.990234,2014-09-18,-0.9961,0.153,0.741,-0.9961
2014-09-19,17279.740234,2014-09-19,-0.9991,0.194,0.723,-0.9991
2014-09-20,17244.053385333333,2014-09-20,-0.9928,0.167,0.736,-0.9928
2014-09-21,17208.36653666667,2014-09-21,0.5848,0.159,0.687,0.5848
2014-09-22,17172.679688,2014-09-22,0.9893,0.086,0.793,0.9893
2014-09-23,17055.869141,2014-09-23,-0.993,0.13,0.778,-0.993
2014-09-24,17210.060547,2014-09-24,-0.9983,0.18,0.71,-0.9983
2014-09-25,16945.800781,2014-09-25,-0.9915,0.119,0.809,-0.9915
2014-09-26,17113.150391,2014-09-26,-0.9984,0.167,0.748,-0.9984
2014-09-27,17099.173828333332,2014-09-27,-0.9982,0.225,0.673,-0.9982
2014-09-28,17085.197265666666,2014-09-28,-0.965,0.146,0.755,-0.965
2014-09-29,17071.220703,2014-09-29,-0.9985,0.149,0.79,-0.9985
2014-09-30,17042.900391,2014-09-30,-0.928,0.11,0.799,-0.928
2014-10-01,16804.710938,2014-10-01,-0.9972,0.146,0.765,-0.9972
2014-10-02,16801.050781,2014-10-02,-0.9932,0.157,0.723,-0.9932
2014-10-03,17009.689453,2014-10-03,-0.9992,0.202,0.698,-0.9992
2014-10-04,17003.763020666665,2014-10-04,-0.9944,0.151,0.78,-0.9944
2014-10-05,16997.836588333335,2014-10-05,-0.9419,0.133,0.777,-0.9419
2014-10-06,16991.910156,2014-10-06,-0.994,0.15,0.742,-0.994
2014-10-07,16719.390625,2014-10-07,-0.2492,0.106,0.79,-0.2492
2014-10-08,16994.220703,2014-10-08,-0.9819,0.133,0.769,-0.9819
2014-10-09,16659.25,2014-10-09,-0.9936,0.166,0.71,-0.9936
2014-10-10,16544.099609,2014-10-10,-0.995,0.164,0.717,-0.995
2014-10-11,16469.75651,2014-10-11,-0.9924,0.154,0.755,-0.9924
2014-10-12,16395.413411,2014-10-12,0.8007,0.118,0.741,0.8007
2014-10-13,16321.070312,2014-10-13,-0.9945,0.145,0.774,-0.9945
2014-10-14,16315.19043,2014-10-14,-0.9828,0.126,0.784,-0.9828
2014-10-15,16141.740234,2014-10-15,-0.998,0.182,0.708,-0.998
2014-10-16,16117.240234,2014-10-16,-0.9984,0.152,0.774,-0.9984
2014-10-17,16380.410156,2014-10-17,-0.9903,0.123,0.804,-0.9903
2014-10-18,16386.830078,2014-10-18,-0.9946,0.167,0.754,-0.9946
2014-10-19,16393.25,2014-10-19,-0.7389,0.095,0.824,-0.7389
2014-10-20,16399.669922,2014-10-20,-0.9898,0.123,0.789,-0.9898
2014-10-21,16614.810547,2014-10-21,-0.9972,0.166,0.722,-0.9972
2014-10-22,16461.320312,2014-10-22,-0.9952,0.161,0.717,-0.9952
2014-10-23,16677.900391,2014-10-23,-0.9976,0.184,0.686,-0.9976
2014-10-24,16805.410156,2014-10-24,-0.9974,0.168,0.717,-0.9974
2014-10-25,16809.586588333335,2014-10-25,-0.9984,0.188,0.748,-0.9984
2014-10-26,16813.763020666665,2014-10-26,-0.9971,0.192,0.746,-0.9971
2014-10-27,16817.939453,2014-10-27,-0.476,0.103,0.789,-0.476
2014-10-28,17005.75,2014-10-28,-0.9979,0.154,0.766,-0.9979
2014-10-29,16974.310547,2014-10-29,-0.9966,0.158,0.741,-0.9966
2014-10-30,17195.419922,2014-10-30,-0.9951,0.163,0.715,-0.9951
2014-10-31,17390.519531,2014-10-31,-0.9988,0.175,0.739,-0.9988
2014-11-01,17382.426432,2014-11-01,-0.9979,0.175,0.759,-0.9979
2014-11-02,17374.333333000002,2014-11-02,-0.9947,0.197,0.694,-0.9947
2014-11-03,17366.240234,2014-11-03,-0.9521,0.105,0.809,-0.9521
2014-11-04,17383.839844,2014-11-04,-0.9969,0.145,0.77,-0.9969
2014-11-05,17484.529297,2014-11-05,-0.9564,0.087,0.851,-0.9564
2014-11-06,17554.470703,2014-11-06,0.5353,0.104,0.786,0.5353
2014-11-07,17573.929688,2014-11-07,-0.9909,0.143,0.744,-0.9909
2014-11-08,17587.19987,2014-11-08,-0.9939,0.192,0.682,-0.9939
2014-11-09,17600.470052,2014-11-09,0.6206,0.096,0.802,0.6206
2014-11-10,17613.740234,2014-11-10,-0.987,0.128,0.782,-0.987
2014-11-11,17614.900391,2014-11-11,-0.9201,0.115,0.779,-0.9201
2014-11-12,17612.199219,2014-11-12,-0.9818,0.117,0.794,-0.9818
2014-11-13,17652.789062,2014-11-13,0.7869,0.104,0.79,0.7869
2014-11-14,17634.740234,2014-11-14,-0.972,0.14,0.735,-0.972
2014-11-15,17639.076822666666,2014-11-15,0.9562,0.091,0.787,0.9562
2014-11-16,17643.413411333335,2014-11-16,-0.9943,0.161,0.782,-0.9943
2014-11-17,17647.75,2014-11-17,0.9642,0.095,0.786,0.9642
2014-11-18,17687.820312,2014-11-18,-0.9671,0.118,0.784,-0.9671
2014-11-19,17685.730469,2014-11-19,-0.9853,0.12,0.799,-0.9853
2014-11-20,17719.0,2014-11-20,-0.9901,0.134,0.768,-0.9901
2014-11-21,17810.060547,2014-11-21,-0.9963,0.136,0.785,-0.9963
2014-11-22,17812.673828333332,2014-11-22,-0.9912,0.162,0.743,-0.9912
2014-11-23,17815.287109666668,2014-11-23,0.7681,0.093,0.804,0.7681
2014-11-24,17817.900391,2014-11-24,-0.9845,0.118,0.786,-0.9845
2014-11-25,17814.939453,2014-11-25,-0.9961,0.149,0.76,-0.9961
2014-11-26,17827.75,2014-11-26,0.913,0.126,0.739,0.913
2014-11-27,17827.995117,2014-11-27,0.8873,0.13,0.729,0.8873
2014-11-28,17828.240234,2014-11-28,-0.9734,0.122,0.816,-0.9734
2014-11-29,17811.093749666667,2014-11-29,-0.9739,0.151,0.76,-0.9739
2014-11-30,17793.947265333336,2014-11-30,-0.7757,0.115,0.787,-0.7757
2014-12-01,17776.800781,2014-12-01,-0.9779,0.144,0.732,-0.9779
2014-12-02,17879.550781,2014-12-02,-0.9941,0.167,0.701,-0.9941
2014-12-03,17912.619141,2014-12-03,-0.998,0.166,0.75,-0.998
2014-12-04,17900.099609,2014-12-04,-0.9996,0.202,0.724,-0.9996
2014-12-05,17958.789062,2014-12-05,-0.9975,0.162,0.739,-0.9975
2014-12-06,17923.352864333334,2014-12-06,-0.9987,0.229,0.68,-0.9987
2014-12-07,17887.916666666664,2014-12-07,-0.9902,0.171,0.733,-0.9902
2014-12-08,17852.480469,2014-12-08,-0.9962,0.136,0.794,-0.9962
2014-12-09,17801.199219,2014-12-09,-0.992,0.13,0.782,-0.992
2014-12-10,17533.150391,2014-12-10,-0.9989,0.178,0.724,-0.9989
2014-12-11,17596.339844,2014-12-11,-0.9891,0.153,0.715,-0.9891
2014-12-12,17280.830078,2014-12-12,-0.9995,0.225,0.682,-0.9995
2014-12-13,17247.5,2014-12-13,-0.9967,0.174,0.739,-0.9967
2014-12-14,17214.169921999997,2014-12-14,-0.9961,0.176,0.755,-0.9961
2014-12-15,17180.839844,2014-12-15,-0.9406,0.102,0.808,-0.9406
2014-12-16,17068.869141,2014-12-16,-0.9906,0.142,0.757,-0.9906
2014-12-17,17356.869141,2014-12-17,-0.9962,0.121,0.821,-0.9962
2014-12-18,17778.150391,2014-12-18,-0.9944,0.143,0.747,-0.9944
2014-12-19,17804.800781,2014-12-19,-0.9967,0.146,0.761,-0.9967
2014-12-20,17856.347005,2014-12-20,-0.9964,0.158,0.778,-0.9964
2014-12-21,17907.893229,2014-12-21,-0.989,0.164,0.743,-0.989
2014-12-22,17959.439453,2014-12-22,0.9687,0.097,0.776,0.9687
2014-12-23,18024.169922,2014-12-23,-0.9823,0.167,0.694,-0.9823
2014-12-24,18030.210938,2014-12-24,-0.9894,0.163,0.733,-0.9894
2014-12-25,18041.960938,2014-12-25,-0.9771,0.114,0.818,-0.9771
2014-12-26,18053.710938,2014-12-26,-0.9432,0.133,0.768,-0.9432
2014-12-27,18048.550781666665,2014-12-27,-0.9843,0.185,0.702,-0.9843
2014-12-28,18043.390625333333,2014-12-28,-0.9943,0.188,0.755,-0.9943
2014-12-29,18038.230469,2014-12-29,-0.9951,0.172,0.751,-0.9951
2014-12-30,17983.070312,2014-12-30,-0.1154,0.166,0.695,-0.1154
2014-12-31,17823.070312,2014-12-31,-0.9963,0.199,0.667,-0.9963
2015-01-01,17828.030273,2015-01-01,-0.8552,0.138,0.733,-0.8552
2015-01-02,17832.990234,2015-01-02,-0.9775,0.149,0.759,-0.9775
2015-01-03,17722.543619666667,2015-01-03,-0.977,0.133,0.785,-0.977
2015-01-04,17612.097005333333,2015-01-04,-0.9971,0.22,0.716,-0.9971
2015-01-05,17501.650391,2015-01-05,-0.9905,0.156,0.767,-0.9905
2015-01-06,17371.640625,2015-01-06,-0.9986,0.175,0.746,-0.9986
2015-01-07,17584.519531,2015-01-07,-0.9965,0.148,0.788,-0.9965
2015-01-08,17907.869141,2015-01-08,-0.9991,0.185,0.732,-0.9991
2015-01-09,17737.369141,2015-01-09,-0.9978,0.174,0.739,-0.9978
2015-01-10,17705.192708666666,2015-01-10,-0.9979,0.198,0.751,-0.9979
2015-01-11,17673.016276333332,2015-01-11,-0.9947,0.159,0.775,-0.9947
2015-01-12,17640.839844,2015-01-12,-0.9813,0.127,0.786,-0.9813
2015-01-13,17613.679688,2015-01-13,-0.9982,0.169,0.742,-0.9982
2015-01-14,17427.089844,2015-01-14,-0.9951,0.142,0.764,-0.9951
2015-01-15,17320.710938,2015-01-15,-0.9959,0.141,0.771,-0.9959
2015-01-16,17511.570312,2015-01-16,-0.9979,0.187,0.704,-0.9979
2015-01-17,17512.485351249998,2015-01-17,-0.9961,0.169,0.774,-0.9961
2015-01-18,17513.4003905,2015-01-18,-0.9898,0.169,0.733,-0.9898
2015-01-19,17514.31542975,2015-01-19,-0.984,0.168,0.702,-0.984
2015-01-20,17515.230469,2015-01-20,-0.8497,0.107,0.802,-0.8497
2015-01-21,17554.279297,2015-01-21,-0.9947,0.136,0.77,-0.9947
2015-01-22,17813.980469,2015-01-22,-0.994,0.114,0.821,-0.994
2015-01-23,17672.599609,2015-01-23,-0.3098,0.13,0.747,-0.3098
2015-01-24,17674.632812333333,2015-01-24,-0.9883,0.187,0.67,-0.9883
2015-01-25,17676.666015666666,2015-01-25,-0.9806,0.169,0.715,-0.9806
2015-01-26,17678.699219,2015-01-26,-0.7225,0.076,0.843,-0.7225
2015-01-27,17387.210938,2015-01-27,-0.9886,0.108,0.825,-0.9886
2015-01-28,17191.369141,2015-01-28,-0.9986,0.186,0.722,-0.9986
2015-01-29,17416.849609,2015-01-29,-0.9967,0.157,0.746,-0.9967
2015-01-30,17164.949219,2015-01-30,-0.9927,0.147,0.747,-0.9927
2015-01-31,17230.3125,2015-01-31,-0.9954,0.171,0.742,-0.9954
2015-02-01,17295.675780999998,2015-02-01,-0.9972,0.21,0.702,-0.9972
2015-02-02,17361.039062,2015-02-02,0.8488,0.134,0.724,0.8488
2015-02-03,17666.400391,2015-02-03,-0.9928,0.149,0.752,-0.9928
2015-02-04,17673.019531,2015-02-04,-0.9938,0.142,0.765,-0.9938
2015-02-05,17884.880859,2015-02-05,-0.993,0.162,0.707,-0.993
2015-02-06,17824.289062,2015-02-06,-0.985,0.137,0.759,-0.985
2015-02-07,17792.596354,2015-02-07,-0.991,0.141,0.799,-0.991
2015-02-08,17760.903646,2015-02-08,-0.8981,0.157,0.708,-0.8981
2015-02-09,17729.210938,2015-02-09,-0.9908,0.153,0.759,-0.9908
2015-02-10,17868.759766,2015-02-10,-0.9878,0.142,0.748,-0.9878
2015-02-11,17862.140625,2015-02-11,-0.9898,0.124,0.799,-0.9898
2015-02-12,17972.380859,2015-02-12,-0.9977,0.162,0.741,-0.9977
2015-02-13,18019.349609,2015-02-13,-0.9974,0.16,0.753,-0.9974
2015-02-14,18026.40722625,2015-02-14,-0.9985,0.236,0.702,-0.9985
2015-02-15,18033.464843499998,2015-02-15,-0.9977,0.211,0.692,-0.9977
2015-02-16,18040.52246075,2015-02-16,-0.9071,0.139,0.744,-0.9071
2015-02-17,18047.580078,2015-02-17,-0.999,0.202,0.735,-0.999
2015-02-18,18029.849609,2015-02-18,-0.9953,0.158,0.745,-0.9953
2015-02-19,17985.769531,2015-02-19,-0.9957,0.162,0.739,-0.9957
2015-02-20,18140.439453,2015-02-20,-0.9947,0.136,0.793,-0.9947
2015-02-21,18132.572916666664,2015-02-21,-0.9977,0.208,0.715,-0.9977
2015-02-22,18124.706380333333,2015-02-22,0.9742,0.121,0.72,0.9742
2015-02-23,18116.839844,2015-02-23,0.9749,0.107,0.757,0.9749
2015-02-24,18209.189453,2015-02-24,-0.9925,0.129,0.788,-0.9925
2015-02-25,18224.570312,2015-02-25,-0.994,0.128,0.779,-0.994
2015-02-26,18214.419922,2015-02-26,-0.9979,0.157,0.765,-0.9979
2015-02-27,18132.699219,2015-02-27,-0.894,0.127,0.769,-0.894
2015-02-28,18184.676432333334,2015-02-28,-0.9968,0.202,0.69,-0.9968
2015-03-01,18236.653645666665,2015-03-01,0.1386,0.158,0.695,0.1386
2015-03-02,18288.630859,2015-03-02,-0.99,0.146,0.758,-0.99
2015-03-03,18203.369141,2015-03-03,-0.9991,0.209,0.69,-0.9991
2015-03-04,18096.900391,2015-03-04,-0.9782,0.127,0.784,-0.9782
2015-03-05,18135.720703,2015-03-05,-0.867,0.108,0.792,-0.867
2015-03-06,17856.779297,2015-03-06,-0.9973,0.165,0.748,-0.9973
2015-03-07,17903.093099,2015-03-07,-0.7941,0.109,0.796,-0.7941
2015-03-08,17949.406901,2015-03-08,-0.9825,0.146,0.796,-0.9825
2015-03-09,17995.720703,2015-03-09,0.4767,0.037,0.875,0.4767
2015-03-10,17662.939453,2015-03-10,-0.8225,0.264,0.736,-0.8225
2015-03-11,17635.390625,2015-03-11,-0.9855,0.132,0.765,-0.9855
2015-03-12,17895.220703,2015-03-12,-0.9988,0.164,0.765,-0.9988
2015-03-13,17749.310547,2015-03-13,-0.9988,0.175,0.761,-0.9988
2015-03-14,17825.347005333333,2015-03-14,-0.9934,0.166,0.718,-0.9934
2015-03-15,17901.38346366667,2015-03-15,-0.9963,0.194,0.757,-0.9963
2015-03-16,17977.419922,2015-03-16,-0.9399,0.12,0.779,-0.9399
2015-03-17,17849.080078,2015-03-17,-0.9979,0.153,0.775,-0.9979
2015-03-18,18076.189453,2015-03-18,-0.9987,0.194,0.708,-0.9987
2015-03-19,17959.029297,2015-03-19,-0.9928,0.136,0.773,-0.9928
2015-03-20,18127.650391,2015-03-20,-0.9963,0.153,0.758,-0.9963
2015-03-21,18123.779948,2015-03-21,-0.9992,0.229,0.692,-0.9992
2015-03-22,18119.909505,2015-03-22,-0.9953,0.206,0.738,-0.9953
2015-03-23,18116.039062,2015-03-23,0.7998,0.111,0.777,0.7998
2015-03-24,18011.140625,2015-03-24,-0.9813,0.121,0.785,-0.9813
2015-03-25,17718.539062,2015-03-25,-0.9875,0.121,0.818,-0.9875
2015-03-26,17678.230469,2015-03-26,-0.9974,0.174,0.707,-0.9974
2015-03-27,17712.660156,2015-03-27,-0.993,0.149,0.757,-0.993
2015-03-28,17800.543619666667,2015-03-28,-0.9909,0.135,0.806,-0.9909
2015-03-29,17888.427083333336,2015-03-29,-0.7444,0.122,0.761,-0.7444
2015-03-30,17976.310547,2015-03-30,-0.9915,0.145,0.779,-0.9915
2015-03-31,17776.119141,2015-03-31,-0.9954,0.118,0.828,-0.9954
2015-04-01,17698.179688,2015-04-01,-0.9991,0.177,0.745,-0.9991
2015-04-02,17763.240234,2015-04-02,-0.9976,0.15,0.785,-0.9976
2015-04-03,17792.64257775,2015-04-03,-0.9986,0.201,0.685,-0.9986
2015-04-04,17822.0449215,2015-04-04,-0.9957,0.169,0.746,-0.9957
2015-04-05,17851.44726525,2015-04-05,0.2737,0.111,0.779,0.2737
2015-04-06,17880.849609,2015-04-06,-0.9944,0.154,0.797,-0.9944
2015-04-07,17875.419922,2015-04-07,-0.9911,0.118,0.803,-0.9911
2015-04-08,17902.509766,2015-04-08,-0.993,0.159,0.738,-0.993
2015-04-09,17958.730469,2015-04-09,-0.997,0.147,0.755,-0.997
2015-04-10,18057.650391,2015-04-10,-0.9863,0.131,0.797,-0.9863
2015-04-11,18030.779948,2015-04-11,-0.998,0.204,0.712,-0.998
2015-04-12,18003.909505,2015-04-12,-0.9893,0.174,0.733,-0.9893
2015-04-13,17977.039062,2015-04-13,-0.9226,0.127,0.776,-0.9226
2015-04-14,18036.699219,2015-04-14,-0.998,0.153,0.776,-0.998
2015-04-15,18112.609375,2015-04-15,-0.9964,0.136,0.784,-0.9964
2015-04-16,18105.769531,2015-04-16,-0.9958,0.165,0.718,-0.9958
2015-04-17,17826.300781,2015-04-17,-0.9947,0.134,0.78,-0.9947
2015-04-18,17895.84375,2015-04-18,-0.9963,0.174,0.742,-0.9963
2015-04-19,17965.386719000002,2015-04-19,-0.9957,0.233,0.684,-0.9957
2015-04-20,18034.929688,2015-04-20,-0.9784,0.135,0.772,-0.9784
2015-04-21,17949.589844,2015-04-21,-0.9986,0.188,0.715,-0.9986
2015-04-22,18038.269531,2015-04-22,-0.9923,0.139,0.768,-0.9923
2015-04-23,18058.689453,2015-04-23,-0.9979,0.143,0.784,-0.9979
2015-04-24,18080.140625,2015-04-24,-0.9928,0.162,0.713,-0.9928
2015-04-25,18066.083984333334,2015-04-25,-0.9945,0.154,0.756,-0.9945
2015-04-26,18052.027343666665,2015-04-26,-0.9707,0.126,0.785,-0.9707
2015-04-27,18037.970703,2015-04-27,-0.9678,0.129,0.77,-0.9678
